item_id,user_id,rating
41335427,352,3
41335427,353,5
41335427,354,4
41335427,355,5
41335427,356,5
41335427,357,5
41335427,358,5
41335427,359,5
41335427,360,5
41335427,361,4
41335427,362,4
41335427,363,5
41335427,364,5
41335427,365,5
41335427,366,4
41335427,367,5
41335427,368,5
41335427,369,5
41335427,370,5
41335427,372,5
41335427,373,5
41335427,374,5
41335427,376,4
41335427,377,4
41335427,378,5
41335427,379,4
41335427,380,5
41335427,381,5
41335427,382,5
41335427,383,5
41335427,384,3
41335427,385,4
41335427,386,5
41335427,387,5
41335427,388,4
41335427,389,4
41335427,390,5
41335427,391,3
41335427,392,5
41335427,393,4
41335427,394,5
41335427,395,4
41335427,396,5
41335427,397,4
41335427,398,5
41335427,399,5
41335427,400,4
41335427,401,5
41335427,402,5
41335427,403,3
41335427,404,4
41335427,405,5
41335427,406,5
41335427,407,5
41335427,408,5
41335427,409,4
41335427,410,5
41335427,411,5
41335427,412,5
41335427,413,5
41335427,414,5
41335427,415,4
41335427,416,5
41335427,418,5
41335427,419,5
41335427,420,5
41335427,421,5
41335427,422,5
41335427,423,5
41335427,424,5
41335427,425,5
41335427,426,5
41335427,427,4
41335427,428,5
41335427,429,5
41335427,430,5
41335427,431,5
41335427,432,5
41335427,434,5
41335427,435,5
41335427,436,5
41335427,437,4
41335427,438,5
41335427,439,4
41335427,440,5
41335427,441,5
41335427,442,5
41335427,444,4
41335427,445,5
41335427,446,5
41335427,447,4
41335427,448,5
41335427,449,5
41335427,450,5
41335427,451,5
41335427,452,4
41335427,453,4
41335427,454,4
41335427,455,5
41335427,456,5
41335427,457,5
41335427,458,5
41335427,459,5
41335427,460,5
41335427,461,5
41335427,462,4
41335427,463,5
41335427,465,4
41335427,466,5
41335427,467,5
41335427,468,4
41335427,469,5
41335427,470,5
41335427,471,5
41335427,472,4
41335427,473,5
41335427,474,5
41335427,475,5
41335427,476,5
41335427,477,4
41335427,478,4
41335427,479,5
41335427,480,5
41335427,481,5
41335427,482,2
41335427,483,5
41335427,484,4
41335427,485,5
41335427,486,5
41335427,487,5
41335427,488,4
41335427,489,5
41335427,490,5
41335427,491,4
41335427,492,5
41335427,493,5
41335427,494,5
41335427,495,5
41335427,496,4
41335427,497,5
41335427,498,4
41335427,499,5
41335427,500,5
41335427,501,4
41335427,502,5
41335427,503,4
41335427,504,4
41335427,505,5
41335427,506,5
41335427,507,5
41335427,508,5
41335427,509,5
41335427,510,4
41335427,511,5
41335427,512,5
41335427,513,5
41335427,514,5
41335427,515,4
41335427,516,5
41335427,517,3
41335427,518,5
41335427,519,5
41335427,520,4
41335427,521,5
41335427,522,5
41335427,523,5
41335427,524,5
41335427,525,5
41335427,526,5
41335427,527,5
41335427,528,5
41335427,529,4
41335427,530,5
41335427,531,5
41335427,532,5
41335427,533,5
41335427,534,5
41335427,535,4
41335427,536,3
41335427,537,4
41335427,538,4
41335427,539,3
41335427,540,5
41335427,541,4
41335427,542,5
41335427,543,5
41335427,544,5
41335427,545,5
41335427,546,5
41335427,547,5
41335427,548,4
41335427,549,5
41335427,550,5
41335427,551,4
41335427,552,5
41335427,553,5
41335427,554,5
41335427,556,5
41335427,557,3
41335427,558,5
41335427,559,5
41335427,560,4
41335427,561,5
41335427,562,5
41335427,563,5
41335427,564,5
41335427,565,5
41335427,566,5
41335427,567,4
41335427,568,5
41335427,569,4
41335427,570,4
41335427,571,5
41335427,572,5
41335427,573,5
41335427,574,4
41335427,575,5
41335427,576,4
41335427,577,4
41335427,578,5
41335427,579,5
41335427,580,5
41335427,581,5
41335427,582,5
41335427,583,5
41335427,585,5
41335427,586,5
41335427,587,5
41335427,588,5
41335427,589,5
41335427,590,4
41335427,591,5
41335427,592,5
41335427,594,5
41335427,595,5
41335427,596,4
41335427,597,3
41335427,598,5
41335427,599,5
41335427,600,4
41335427,601,5
41335427,602,5
41335427,603,5
41335427,604,5
41335427,605,4
41335427,606,4
41335427,607,5
41335427,608,5
41335427,609,5
41335427,610,3
41335427,611,5
41335427,612,5
41335427,613,2
41335427,614,5
41335427,615,4
41335427,616,3
41335427,617,5
41335427,618,4
41335427,619,4
41335427,620,4
41335427,621,5
41335427,622,3
41335427,623,5
41335427,624,4
41335427,625,5
41335427,626,5
41335427,627,5
41335427,628,5
41335427,629,5
41335427,630,5
41335427,631,5
41335427,633,5
41335427,634,5
41335427,635,5
41335427,636,4
41335427,637,5
41335427,638,5
41335427,639,5
41335427,640,4
41335427,641,5
41335427,642,4
41335427,643,4
41335427,644,4
41335427,645,5
41335427,646,4
41335427,647,5
41335427,648,3
41335427,649,5
41335427,650,5
41335427,651,5
41335427,652,5
41335427,653,5
41335427,654,5
41335427,655,5
41335427,656,5
41335427,657,5
41335427,658,2
41335427,659,5
41335427,660,5
41335427,661,1
41335427,662,5
41335427,663,5
41335427,664,5
41335427,665,5
41335427,666,4
41335427,667,5
41335427,668,5
41335427,669,5
41335427,670,5
41335427,671,4
41335427,672,5
41335427,673,5
41335427,674,5
41335427,675,4
41335427,676,4
41335427,677,5
41335427,678,4
41335427,679,3
41335427,680,4
41335427,681,5
41335427,682,4
41335427,683,3
41335427,684,5
41335427,685,4
41335427,686,5
41335427,687,5
41335427,688,5
41335427,689,4
41335427,690,5
41335427,691,5
41335427,692,5
41335427,693,5
41335427,694,5
41335427,695,5
41335427,696,5
41335427,697,4
41335427,698,5
41335427,699,5
41335427,700,4
41335427,701,5
41335427,702,4
41335427,703,4
41335427,704,5
41335427,705,5
41335427,706,4
41335427,707,5
41335427,708,5
41335427,709,5
41335427,710,5
41335427,711,5
41335427,712,5
41335427,714,4
41335427,715,3
41335427,716,5
41335427,717,5
41335427,718,4
41335427,719,2
41335427,720,5
41335427,721,5
41335427,722,5
41335427,723,5
41335427,724,5
41335427,725,5
41335427,726,5
41335427,727,5
41335427,728,5
41335427,729,4
41335427,730,4
41335427,731,5
41335427,732,5
41335427,733,5
41335427,734,5
41335427,735,4
41335427,736,5
41335427,737,5
41335427,738,4
41335427,739,4
41335427,740,4
41335427,741,4
41335427,742,4
41335427,743,5
41335427,744,4
41335427,745,3
41335427,746,5
41335427,747,3
41335427,748,5
41335427,749,4
41335427,750,5
41335427,751,5
41335427,752,4
41335427,753,5
41335427,754,3
41335427,755,5
41335427,756,4
41335427,757,5
41335427,758,5
41335427,759,3
41335427,760,5
41335427,761,5
41335427,762,4
41335427,763,5
41335427,764,4
41335427,765,5
41335427,766,3
41335427,767,5
41335427,768,5
41335427,769,3
41335427,770,5
41335427,771,5
41335427,772,4
41335427,773,5
41335427,774,5
41335427,775,5
41335427,776,3
41335427,777,5
41335427,778,5
41335427,779,5
41335427,780,5
41335427,781,5
41335427,782,5
41335427,783,4
41335427,784,5
41335427,786,4
41335427,787,5
41335427,788,5
41335427,789,4
41335427,790,5
41335427,791,4
41335427,792,5
41335427,793,5
41335427,794,5
41335427,795,5
41335427,796,5
41335427,797,5
41335427,798,5
41335427,799,5
41335427,800,5
41335427,801,5
41335427,802,5
41335427,803,4
41335427,804,2
41335427,805,5
41335427,806,5
41335427,807,5
41335427,808,5
41335427,809,5
41335427,810,4
41335427,811,5
41335427,812,5
41335427,813,4
41335427,814,5
41335427,815,5
41335427,816,4
41335427,817,5
41335427,818,3
41335427,819,4
41335427,820,5
41335427,821,4
41335427,822,5
41335427,823,4
41335427,824,4
41335427,825,4
41335427,826,5
41335427,827,5
41335427,828,5
41335427,829,5
41335427,830,5
41335427,831,4
41335427,832,2
41335427,833,5
41335427,834,5
41335427,835,5
41335427,836,4
41335427,837,4
41335427,838,5
41335427,839,5
41335427,840,4
41335427,841,5
41335427,842,4
41335427,843,5
41335427,844,5
41335427,845,4
41335427,846,5
41335427,847,5
41335427,848,5
41335427,849,5
41335427,850,5
41335427,851,5
41335427,852,3
41335427,853,4
41335427,854,5
41335427,855,5
41335427,856,4
41335427,857,5
41335427,858,5
41335427,859,5
41335427,860,5
41335427,861,5
41335427,862,5
41335427,863,5
41335427,864,5
41335427,865,5
41335427,866,5
41335427,867,5
41335427,868,5
41335427,869,5
41335427,870,5
41335427,871,5
41335427,872,5
41335427,873,5
41335427,874,5
41335427,875,4
41335427,876,5
41335427,877,5
41335427,878,5
41335427,879,4
41335427,880,4
41335427,881,5
41335427,882,5
41335427,883,4
41335427,884,3
41335427,885,5
41335427,886,5
41335427,887,5
41335427,888,5
41335427,889,4
41335427,890,5
41335427,891,5
41335427,892,5
41335427,893,5
41335427,894,5
41335427,895,5
41335427,896,5
41335427,897,5
41335427,898,5
41335427,899,5
41335427,900,5
41335427,901,4
41335427,902,5
41335427,903,5
41335427,904,5
41335427,905,5
41335427,906,5
41335427,907,4
41335427,908,5
41335427,909,4
41335427,910,4
41335427,911,5
41335427,912,5
41335427,913,4
41335427,914,5
41335427,915,4
41335427,916,5
41335427,917,5
41335427,918,5
41335427,919,5
41335427,920,5
41335427,921,4
41335427,922,4
41335427,923,5
41335427,924,5
41335427,925,5
41335427,926,5
41335427,927,5
41335427,928,5
41335427,929,5
41335427,930,5
41335427,931,5
41335427,932,5
41335427,933,5
41335427,934,5
41335427,935,5
41335427,936,5
41335427,937,4
41335427,938,5
41335427,939,5
41335427,940,5
41335427,941,5
41335427,942,5
41335427,943,5
41335427,944,5
41335427,945,4
41335427,946,5
41335427,947,5
41335427,948,5
41335427,949,5
41335427,950,5
41335427,951,5
41335427,952,5
41335427,953,5
41335427,954,5
41335427,955,5
41335427,956,5
41335427,958,5
41335427,959,5
41335427,960,5
41335427,961,3
41335427,962,4
41335427,963,5
41335427,964,5
41335427,965,5
41335427,966,5
41335427,967,5
41335427,968,4
41335427,969,5
41335427,970,1
41335427,971,5
41335427,972,4
41335427,973,5
41335427,974,5
41335427,975,4
41335427,976,5
41335427,977,5
41335427,978,5
41335427,979,3
41335427,980,4
41335427,981,5
41335427,982,5
41335427,983,5
41335427,984,5
41335427,985,5
41335427,986,4
41335427,987,5
41335427,988,5
41335427,989,5
41335427,990,5
41335427,991,5
41335427,992,5
41335427,993,5
41335427,994,5
41335427,995,5
41335427,996,5
41335427,997,5
41335427,998,4
41335427,999,5
41335427,1000,4
41335427,1001,4
2809203,2,3
2809203,3,5
2809203,4,5
2809203,5,4
2809203,6,3
2809203,7,5
2809203,11,5
2809203,12,5
2809203,14,5
2809203,16,5
2809203,17,3
2809203,18,1
2809203,19,5
2809203,20,5
2809203,22,5
2809203,24,5
2809203,21,5
2809203,26,4
2809203,27,5
2809203,29,2
2809203,30,4
2809203,32,5
2809203,36,3
2809203,37,4
2809203,38,5
2809203,39,4
2809203,40,5
2809203,41,5
2809203,42,5
2809203,43,5
2809203,44,5
2809203,46,3
2809203,47,5
2809203,48,5
2809203,49,5
2809203,50,5
2809203,51,5
2809203,52,5
2809203,53,4
2809203,57,5
2809203,59,4
2809203,60,3
2809203,61,5
2809203,63,5
2809203,64,4
2809203,66,5
2809203,68,5
2809203,69,3
2809203,70,5
2809203,72,3
2809203,74,5
2809203,75,5
2809203,76,5
2809203,78,5
2809203,79,5
2809203,80,5
2809203,82,4
2809203,83,5
2809203,87,4
2809203,88,5
2809203,89,5
2809203,91,4
2809203,92,4
2809203,93,5
2809203,94,4
2809203,95,5
2809203,96,3
2809203,98,4
2809203,99,5
2809203,100,5
2809203,101,5
2809203,102,5
2809203,104,5
2809203,106,5
2809203,107,5
2809203,109,5
2809203,111,5
2809203,116,4
2809203,120,5
2809203,121,5
2809203,125,3
2809203,128,4
2809203,129,5
2809203,130,2
2809203,135,4
2809203,136,4
2809203,137,5
2809203,141,5
2809203,143,4
2809203,145,5
2809203,148,5
2809203,150,5
2809203,151,3
2809203,152,5
2809203,153,4
2809203,160,4
2809203,161,5
2809203,162,4
2809203,163,4
2809203,164,5
2809203,166,4
2809203,167,3
2809203,168,5
2809203,170,5
2809203,171,4
2809203,173,5
2809203,174,5
2809203,176,4
2809203,177,5
2809203,178,4
2809203,181,4
2809203,182,5
2809203,184,5
2809203,185,4
2809203,186,5
2809203,187,5
2809203,188,5
2809203,191,5
2809203,193,5
2809203,195,5
2809203,196,5
2809203,197,5
2809203,199,5
2809203,201,5
2809203,202,5
2809203,203,5
2809203,205,5
2809203,208,5
2809203,210,5
2809203,211,5
2809203,212,3
2809203,214,3
2809203,215,4
2809203,216,5
2809203,217,4
2809203,219,5
2809203,220,5
2809203,223,5
2809203,224,5
2809203,225,5
2809203,226,5
2809203,228,5
2809203,230,5
2809203,231,5
2809203,232,5
2809203,234,4
2809203,235,4
2809203,238,3
2809203,239,5
2809203,240,5
2809203,241,4
2809203,243,4
2809203,244,3
2809203,245,5
2809203,246,3
2809203,248,4
2809203,249,5
2809203,250,5
2809203,251,2
2809203,253,5
2809203,254,5
2809203,255,1
2809203,256,5
2809203,260,5
2809203,261,5
2809203,262,5
2809203,263,4
2809203,266,4
2809203,271,5
2809203,273,5
2809203,274,5
2809203,275,4
2809203,277,5
2809203,280,5
2809203,281,5
2809203,282,5
2809203,285,3
2809203,286,5
2809203,287,4
2809203,288,5
2809203,289,5
2809203,292,5
2809203,294,5
2809203,296,4
2809203,299,5
2809203,300,4
2809203,301,3
2809203,302,4
2809203,303,5
2809203,304,5
2809203,307,5
2809203,309,5
2809203,310,5
2809203,311,5
2809203,314,5
2809203,316,5
2809203,317,3
2809203,318,5
2809203,319,5
2809203,320,3
2809203,321,4
2809203,322,5
2809203,324,4
2809203,326,5
2809203,327,5
2809203,330,4
2809203,331,3
2809203,333,5
2809203,334,4
2809203,337,5
2809203,338,5
2809203,342,2
2809203,344,4
2809203,348,4
2809203,349,5
2809203,350,5
2809203,353,5
2809203,355,5
2809203,356,5
2809203,357,4
2809203,358,4
2809203,360,5
2809203,363,5
2809203,366,4
2809203,367,5
2809203,368,5
2809203,369,5
2809203,373,5
2809203,374,5
2809203,379,4
2809203,380,5
2809203,381,5
2809203,382,5
2809203,386,5
2809203,387,5
2809203,389,4
2809203,391,3
2809203,393,3
2809203,394,5
2809203,396,4
2809203,397,5
2809203,398,5
2809203,400,4
2809203,401,5
2809203,405,5
2809203,406,5
2809203,409,1
2809203,410,4
2809203,413,5
2809203,415,4
2809203,416,5
2809203,418,5
2809203,419,5
2809203,420,5
2809203,422,5
2809203,423,5
2809203,425,4
2809203,427,4
2809203,428,5
2809203,429,5
2809203,430,4
2809203,432,5
2809203,433,5
2809203,435,5
2809203,437,4
2809203,439,4
2809203,441,5
2809203,445,5
2809203,446,4
2809203,447,4
2809203,448,5
2809203,450,5
2809203,453,4
2809203,455,5
2809203,457,5
2809203,458,5
2809203,460,5
2809203,469,5
2809203,470,5
2809203,471,4
2809203,472,5
2809203,474,5
2809203,475,5
2809203,477,4
2809203,478,4
2809203,483,5
2809203,485,5
2809203,486,5
2809203,487,5
2809203,488,4
2809203,492,5
2809203,491,4
2809203,494,4
2809203,495,5
2809203,497,4
2809203,498,4
2809203,499,3
2809203,500,5
2809203,501,3
2809203,504,4
2809203,507,5
2809203,508,5
2809203,509,5
2809203,510,5
2809203,514,5
2809203,515,4
2809203,518,5
2809203,521,4
2809203,522,4
2809203,525,5
2809203,527,5
2809203,529,3
2809203,532,4
2809203,533,4
2809203,534,5
2809203,536,3
2809203,537,4
2809203,538,5
2809203,539,4
2809203,541,4
2809203,542,5
2809203,545,5
2809203,548,4
2809203,549,5
2809203,550,5
2809203,551,4
2809203,552,5
2809203,553,5
2809203,554,5
2809203,557,3
2809203,558,5
2809203,559,5
2809203,561,4
2809203,563,3
2809203,565,3
2809203,568,5
2809203,570,4
2809203,571,5
2809203,574,4
2809203,577,5
2809203,578,4
2809203,579,5
2809203,580,5
2809203,581,5
2809203,582,4
2809203,583,5
2809203,585,5
2809203,586,5
2809203,587,5
2809203,589,5
2809203,590,4
2809203,592,5
2809203,593,4
2809203,594,4
2809203,596,4
2809203,597,4
2809203,598,4
2809203,599,5
2809203,600,3
2809203,601,5
2809203,602,2
2809203,604,5
2809203,605,4
2809203,608,5
2809203,610,3
2809203,611,5
2809203,613,2
2809203,615,4
2809203,617,5
2809203,618,4
2809203,620,4
2809203,621,4
2809203,622,3
2809203,623,5
2809203,625,5
2809203,626,5
2809203,631,5
2809203,632,3
2809203,634,5
2809203,635,5
2809203,637,5
2809203,638,5
2809203,640,3
2809203,643,1
2809203,645,5
2809203,646,4
2809203,647,5
2809203,649,5
2809203,650,5
2809203,651,5
2809203,652,5
2809203,653,5
2809203,654,5
2809203,656,3
2809203,657,5
2809203,660,5
2809203,661,2
2809203,662,4
2809203,663,5
2809203,664,5
2809203,668,5
2809203,673,5
2809203,674,5
2809203,680,5
2809203,683,4
2809203,684,5
2809203,685,4
2809203,687,5
2809203,688,5
2809203,691,5
2809203,694,4
2809203,696,5
2809203,697,5
2809203,698,5
2809203,701,5
2809203,702,3
2809203,703,3
2809203,704,4
2809203,706,3
2809203,707,5
2809203,708,5
2809203,709,4
2809203,711,2
2809203,715,2
2809203,716,5
2809203,720,5
2809203,721,5
2809203,725,5
2809203,726,5
2809203,733,5
2809203,734,5
2809203,737,5
2809203,738,1
2809203,740,3
2809203,741,3
2809203,743,5
2809203,747,5
2809203,751,5
2809203,753,4
2809203,754,4
2809203,755,3
2809203,756,4
2809203,760,4
2809203,762,4
2809203,763,4
2809203,764,4
2809203,765,5
2809203,766,2
2809203,768,5
2809203,769,2
2809203,774,4
2809203,776,5
2809203,778,5
2809203,781,5
2809203,782,4
2809203,783,3
2809203,784,5
2809203,786,4
2809203,787,4
2809203,788,5
2809203,790,3
2809203,791,4
2809203,792,4
2809203,794,5
2809203,795,3
2809203,797,5
2809203,798,5
2809203,800,4
2809203,801,5
2809203,803,4
2809203,804,1
2809203,807,5
2809203,808,5
2809203,809,5
2809203,810,5
2809203,814,5
2809203,815,5
2809203,816,5
2809203,817,5
2809203,818,4
2809203,819,3
2809203,820,5
2809203,822,4
2809203,824,4
2809203,825,5
2809203,826,5
2809203,827,5
2809203,830,5
2809203,836,4
2809203,837,3
2809203,832,2
2809203,839,4
2809203,844,5
2809203,846,5
2809203,847,5
2809203,849,5
2809203,850,5
2809203,853,5
2809203,854,5
2809203,856,5
2809203,857,5
2809203,860,5
2809203,861,4
2809203,864,5
2809203,865,5
2809203,867,5
2809203,868,5
2809203,869,5
2809203,870,3
2809203,872,5
2809203,874,5
2809203,878,5
2809203,879,4
2809203,880,4
2809203,881,4
2809203,882,5
2809203,886,5
2809203,890,5
2809203,891,5
2809203,893,4
2809203,894,5
2809203,896,5
2809203,898,5
2809203,900,5
2809203,901,5
2809203,902,5
2809203,905,5
2809203,906,5
2809203,907,5
2809203,908,5
2809203,909,4
2809203,911,5
2809203,912,5
2809203,913,4
2809203,914,5
2809203,915,4
2809203,916,4
2809203,919,4
2809203,920,5
2809203,921,5
2809203,922,5
2809203,923,5
2809203,924,5
2809203,925,5
2809203,926,5
2809203,927,5
2809203,928,5
2809203,929,5
2809203,930,5
2809203,931,4
2809203,932,5
2809203,936,5
2809203,937,3
2809203,939,5
2809203,946,5
2809203,949,5
2809203,950,5
2809203,952,5
2809203,953,4
2809203,955,5
2809203,956,5
2809203,961,4
2809203,962,4
2809203,965,5
2809203,966,5
2809203,968,3
2809203,970,3
2809203,973,5
2809203,976,4
2809203,977,5
2809203,980,4
2809203,981,4
2809203,983,5
2809203,984,4
2809203,986,4
2809203,988,5
2809203,995,5
2809203,996,5
2809203,997,5
2809203,999,5
4640799,1,5
4640799,2,5
4640799,3,5
4640799,4,5
4640799,5,4
4640799,11,5
4640799,12,3
4640799,14,5
4640799,17,4
4640799,18,2
4640799,20,4
4640799,22,5
4640799,26,5
4640799,28,4
4640799,29,5
4640799,30,4
4640799,32,5
4640799,36,5
4640799,37,4
4640799,38,5
4640799,42,5
4640799,43,4
4640799,44,5
4640799,47,5
4640799,48,5
4640799,51,5
4640799,52,5
4640799,53,5
4640799,58,4
4640799,59,5
4640799,61,5
4640799,64,4
4640799,69,4
4640799,70,4
4640799,72,3
4640799,74,5
4640799,76,5
4640799,78,3
4640799,79,5
4640799,83,4
4640799,86,5
4640799,87,5
4640799,88,5
4640799,89,3
4640799,91,4
4640799,92,5
4640799,93,5
4640799,94,4
4640799,95,5
4640799,96,4
4640799,97,5
4640799,98,3
4640799,99,5
4640799,100,5
4640799,101,5
4640799,102,5
4640799,104,5
4640799,105,5
4640799,106,5
4640799,107,5
4640799,109,5
4640799,110,5
4640799,111,5
4640799,115,5
4640799,116,4
4640799,121,5
4640799,122,5
4640799,124,5
4640799,125,5
4640799,128,4
4640799,129,4
4640799,137,5
4640799,141,5
4640799,145,5
4640799,147,4
4640799,148,4
4640799,150,5
4640799,151,5
4640799,152,5
4640799,153,5
4640799,155,5
4640799,161,5
4640799,162,5
4640799,163,4
4640799,166,3
4640799,168,5
4640799,169,5
4640799,170,5
4640799,175,3
4640799,176,5
4640799,177,5
4640799,178,4
4640799,181,4
4640799,184,5
4640799,186,5
4640799,187,5
4640799,189,4
4640799,191,5
4640799,193,5
4640799,195,4
4640799,197,5
4640799,202,5
4640799,203,5
4640799,205,5
4640799,206,4
4640799,208,5
4640799,211,5
4640799,212,5
4640799,215,4
4640799,216,5
4640799,217,5
4640799,218,5
4640799,219,4
4640799,220,5
4640799,225,5
4640799,226,5
4640799,228,4
4640799,229,4
4640799,231,5
4640799,232,5
4640799,234,4
4640799,238,5
4640799,239,5
4640799,241,5
4640799,242,5
4640799,244,5
4640799,245,4
4640799,246,4
4640799,253,5
4640799,255,3
4640799,256,4
4640799,260,5
4640799,261,5
4640799,262,5
4640799,266,5
4640799,272,3
4640799,274,5
4640799,277,5
4640799,281,3
4640799,280,5
4640799,285,3
4640799,290,4
4640799,292,4
4640799,294,5
4640799,296,5
4640799,299,3
4640799,300,3
4640799,301,4
4640799,302,3
4640799,304,5
4640799,308,5
4640799,309,5
4640799,310,5
4640799,311,5
4640799,314,5
4640799,317,3
4640799,318,4
4640799,319,5
4640799,321,5
4640799,322,5
4640799,324,5
4640799,326,5
4640799,327,5
4640799,329,4
4640799,331,5
4640799,333,5
4640799,334,4
4640799,337,5
4640799,338,5
4640799,344,4
4640799,353,5
4640799,354,4
4640799,356,5
4640799,357,4
4640799,358,4
4640799,360,5
4640799,362,5
4640799,363,5
4640799,364,5
4640799,366,4
4640799,367,5
4640799,368,5
4640799,373,5
4640799,379,3
4640799,381,5
4640799,382,5
